phase,date,locality,state,event_type_raw,exclude_reason
2,2/23/2022,New York,NY,strike; picket,strike_out_of_scope
2,2/23/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,2/23/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,2/23/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/23/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/23/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,2/23/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,2/23/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,2/23/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,2/24/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,2/24/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,2/24/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,2/24/2022,Taylorsville,NC,hunger strike,strike_out_of_scope
2,2/24/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,2/24/2022,New York,NY,strike; picket,strike_out_of_scope
2,2/24/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,2/24/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,2/24/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/24/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/24/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,2/24/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,2/24/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,2/24/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,2/25/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,2/25/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,2/25/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,2/25/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,2/25/2022,New York,NY,strike; picket,strike_out_of_scope
2,2/25/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,2/25/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,2/25/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/25/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/25/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,2/25/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,2/25/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,2/25/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,2/26/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,2/26/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,2/26/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,2/26/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,2/26/2022,New York,NY,strike; picket,strike_out_of_scope
2,2/26/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,2/26/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,2/26/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/26/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/26/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,2/26/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,2/26/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,2/26/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,2/27/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,2/27/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,2/27/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,2/27/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,2/27/2022,New York,NY,strike; picket,strike_out_of_scope
2,2/27/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,2/27/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,2/27/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/27/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/27/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,2/27/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,2/27/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,2/27/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,2/28/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,2/28/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,2/28/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,2/28/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,2/28/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,2/28/2022,New York,NY,strike; picket,strike_out_of_scope
2,2/28/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,2/28/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,2/28/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/28/2022,Renton,WA,strike; picket,strike_out_of_scope
2,2/28/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,2/28/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,2/28/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,2/28/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/1/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/1/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/1/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/1/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/1/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/1/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/1/2022,New York,NY,strike; virtual picket,strike_out_of_scope
2,3/1/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/1/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/1/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/1/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/1/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/1/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/1/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/1/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/1/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/2/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/2/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/2/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/2/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/2/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/2/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/2/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/2/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/2/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/2/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/2/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/2/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/2/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/2/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/2/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/3/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/3/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/3/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/3/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/3/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/3/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/3/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/3/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/3/2022,Gambier,OH,strike,strike_out_of_scope
2,3/3/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/3/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/3/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/3/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/3/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/3/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/3/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/4/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/4/2022,Davenport,IA,strike; picket; rally,strike_out_of_scope
2,3/4/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/4/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/4/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/4/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/4/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/4/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/4/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/4/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/4/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/4/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/4/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/4/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/4/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/4/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/5/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/5/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/5/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/5/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/5/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/5/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/5/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/5/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/5/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/5/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/5/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/5/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/5/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/5/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/5/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/6/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/6/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/6/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/6/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/6/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/6/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/6/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/6/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/6/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/6/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/6/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/6/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/6/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/6/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/6/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/7/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/7/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/7/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/7/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/7/2022,Dedham,MA,strike; picket,strike_out_of_scope
2,3/7/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/7/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/7/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/7/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/7/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/7/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/7/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/7/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/7/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/7/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/7/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/8/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/8/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/8/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/8/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/8/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/8/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/8/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/8/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/8/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/8/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/8/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/8/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/8/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/8/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/8/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/8/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/9/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/9/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/9/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/9/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/9/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/9/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/9/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/9/2022,Lewiston,NY,walkout; strike; picket,strike_out_of_scope
2,3/9/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/9/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/9/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/9/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/9/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/9/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/9/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/9/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/9/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/10/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/10/2022,Rohnert Park,CA,strike; picket,strike_out_of_scope
2,3/10/2022,Atlanta,GA,walkout; picket,walkout_labor_precutoff
2,3/10/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/10/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/10/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/10/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/10/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/10/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/10/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/10/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/10/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/10/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/10/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/10/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/10/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/10/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/10/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/11/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/11/2022,Merced,CA,hunger strike,strike_out_of_scope
2,3/11/2022,Rohnert Park,CA,strike; picket,strike_out_of_scope
2,3/11/2022,Denver,CO,strike; picket,strike_out_of_scope
2,3/11/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/11/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/11/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/11/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/11/2022,Minneapolis,MN,strike; picket; march,strike_out_of_scope
2,3/11/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/11/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/11/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/11/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/11/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/11/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/11/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/11/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/11/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/11/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/12/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/12/2022,Merced,CA,hunger strike,strike_out_of_scope
2,3/12/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/12/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/12/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/12/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/12/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/12/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/12/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/12/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/12/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/12/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/12/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/12/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/12/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/12/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/13/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/13/2022,Merced,CA,hunger strike,strike_out_of_scope
2,3/13/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/13/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/13/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/13/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/13/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/13/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/13/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/13/2022,Kittanning,PA,strike; picket,strike_out_of_scope
2,3/13/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/13/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/13/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/13/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/13/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/13/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/13/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,3/14/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/14/2022,Merced,CA,hunger strike,strike_out_of_scope
2,3/14/2022,Rohnert Park,CA,strike; picket,strike_out_of_scope
2,3/14/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/14/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/14/2022,Proviso Township,IL,strike; picket,strike_out_of_scope
2,3/14/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/14/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/14/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/14/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/14/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/14/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/14/2022,Kittanning,PA,strike; picket,strike_out_of_scope
2,3/14/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/14/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/14/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/14/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/14/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/14/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,3/15/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,3/15/2022,Merced,CA,hunger strike,strike_out_of_scope
2,3/15/2022,Rohnert Park,CA,strike; picket,strike_out_of_scope
2,3/15/2022,Davenport,IA,strike; picket,strike_out_of_scope
2,3/15/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,3/15/2022,Proviso Township,IL,strike; picket; protest,strike_out_of_scope
2,3/15/2022,Detroit,MI,strike; picket,strike_out_of_scope
2,3/15/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/15/2022,Minneapolis,MN,strike; picket,strike_out_of_scope
2,3/15/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,3/15/2022,New York,NY,strike; picket,strike_out_of_scope
2,3/15/2022,Cleveland,OH,strike; picket,strike_out_of_scope
2,3/15/2022,Kittanning,PA,strike; picket,strike_out_of_scope
2,3/15/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,3/15/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/15/2022,Renton,WA,strike; picket,strike_out_of_scope
2,3/15/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,3/15/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,3/15/2022,Woodinville,WA,strike; picket,strike_out_of_scope
